"hide";"cieId";"descripcion";"descripcionOriginal";"sinonimos";"especialidad";"subespecialidad"
"";"77.97";"OSTECTOMIA TOTAL DE TIBIA Y PERONE";"OSTECTOMIA TOTAL DE TIBIA Y PERONE";"";"TRAUMATOLOGIA";""
"";"77.98";"OSTECTOMIA TOTAL DE TARSIANOS Y METATARSIANOS";"OSTECTOMIA TOTAL DE TARSIANOS Y METATARSIANOS";"";"TRAUMATOLOGIA";""
"";"77.99";"OSTECTOMIA DE OTRO HUESO NCOC";"OSTECTOMIA DE OTRO HUESO NCOC";"";"TRAUMATOLOGIA";""
"";"78.0";"INJERTO DE HUESO";"INJERTO DE HUESO";"";"TRAUMATOLOGIA";""
"";"78.00";"INJERTO DE HUESO EN SITIO NO ESPECIFICA";"INJERTO DE HUESO EN SITIO NO ESPECIFICA";"";"TRAUMATOLOGIA";""
"";"78.01";"INJERTO DE HUESO EN .ESCAP.CLAV.Y TORAX [COST. Y ESTERNON";"INJERTO DE HUESO EN .ESCAP.CLAV.Y TORAX [COST. Y ESTERNON";"";"TRAUMATOLOGIA";""
"";"78.02";"INJERTO EN  HUMERO";"INJERTO EN  HUMERO";"";"TRAUMATOLOGIA";""
"";"78.03";"INJERTO EN RADIO Y CUBITO";"INJERTO EN RADIO Y CUBITO";"";"TRAUMATOLOGIA";""
"";"78.04";"INJERTO EN CARPIANOS Y METACARPIANOS";"INJERTO EN CARPIANOS Y METACARPIANOS";"";"TRAUMATOLOGIA";""
"";"78.05";"INJERTO EN FEMUR";"INJERTO EN FEMUR";"";"TRAUMATOLOGIA";""
"";"78.06";"INJERTO EN ROTULA";"INJERTO EN ROTULA";"";"TRAUMATOLOGIA";""
"";"78.07";"INJERTO EN TIBIA Y PERONE";"INJERTO EN TIBIA Y PERONE";"";"TRAUMATOLOGIA";""
"";"78.08";"INJERTO EN TARSIANOS Y METATARSIANOS";"INJERTO EN TARSIANOS Y METATARSIANOS";"";"TRAUMATOLOGIA";""
"";"78.09";"INJERTO EN OTRO HUESO SALVO FACIALES";"INJERTO EN OTRO HUESO SALVO FACIALES";"";"TRAUMATOLOGIA";""
"";"78.1";"APLICACION DE DISPOSITIVO FIJADOR EXTERNO";"APLICACION DE DISPOSITIVO FIJADOR EXTERNO";"";"TRAUMATOLOGIA";""
"";"78.10";"APLICACION DE DISPOSITIVO EXTERNO SITIO NO ESPECIFICADO";"APLICACION DE DISPOSITIVO EXTERNO SITIO NO ESPECIFICADO";"";"TRAUMATOLOGIA";""
"";"78.11";"A.DISPOSIT. EXTER.ESCAP.CLAVI.Y TORAX [COSTILLAS Y ESTERNON";"A.DISPOSIT. EXTER.ESCAP.CLAVI.Y TORAX [COSTILLAS Y ESTERNON";"";"TRAUMATOLOGIA";""
"";"78.12";"APLICACION DISPOSITIVO EXTERNO EN HUMERO";"APLICACION DISPOSITIVO EXTERNO EN HUMERO";"";"TRAUMATOLOGIA";""
"";"78.13";"APLICACION DISPOSITIVO EXTERNO EN RADIO Y CUBITO";"APLICACION DISPOSITIVO EXTERNO EN RADIO Y CUBITO";"";"TRAUMATOLOGIA";""
"";"78.14";"APLICACION DISPOSITIVO EXTERNO EN CARPIANOS Y METACARPIANOS";"APLICACION DISPOSITIVO EXTERNO EN CARPIANOS Y METACARPIANOS";"";"TRAUMATOLOGIA";""
"";"78.15";"APLICACION DISPOSITIVO EXTERNO EN FEMUR";"APLICACION DISPOSITIVO EXTERNO EN FEMUR";"";"TRAUMATOLOGIA";""
"";"78.16";"APLICACION DISPOSITIVO EXTERNO EN ROTULA";"APLICACION DISPOSITIVO EXTERNO EN ROTULA";"";"TRAUMATOLOGIA";""
"";"78.17";"APLICACION DISPOSITIVO EXTERNO EN TIBIA Y PERONE";"APLICACION DISPOSITIVO EXTERNO EN TIBIA Y PERONE";"";"TRAUMATOLOGIA";""
"";"78.18";"APLICACION DISPOSITIVO EXTERNO EN TARSIANOS Y METATARSIANOS";"APLICACION DISPOSITIVO EXTERNO EN TARSIANOS Y METATARSIANOS";"";"TRAUMATOLOGIA";""
"";"78.19";"APLICACION DISPOSITIVO EXTERNO EN OTRO HUSO SALVO FACIALES";"APLICACION DISPOSITIVO EXTERNO EN OTRO HUSO SALVO FACIALES";"";"TRAUMATOLOGIA";""
"";"78.2";"PROCEDIMIENTO DE ACORTAMIENTO DE EXTREMIDADES";"PROCEDIMIENTO DE ACORTAMIENTO DE EXTREMIDADES";"";"TRAUMATOLOGIA";""
"";"78.20";"PROCED.DE ACORTAMIENTO DE EXTREMIDADES SITIO NO ESPECIFICADO";"PROCED.DE ACORTAMIENTO DE EXTREMIDADES SITIO NO ESPECIFICADO";"";"TRAUMATOLOGIA";""
"";"78.22";"PROCEDIMIENTO DE ACORTAMIENTO DE HUMERO";"PROCEDIMIENTO DE ACORTAMIENTO DE HUMERO";"";"TRAUMATOLOGIA";""
"";"78.23";"PROCEDIMIENTO DE ACORTAMIENTO DE RADIO Y CUBITO";"PROCEDIMIENTO DE ACORTAMIENTO DE RADIO Y CUBITO";"";"TRAUMATOLOGIA";""
"";"78.24";"PROCEDIMIENTO DE ACORTAMIENTO DE CARPIANOS Y METACARPIANOS";"PROCEDIMIENTO DE ACORTAMIENTO DE CARPIANOS Y METACARPIANOS";"";"TRAUMATOLOGIA";""
"";"78.25";"PROCEDIMIENTO DE ACORTAMIENTO DE FEMUR";"PROCEDIMIENTO DE ACORTAMIENTO DE FEMUR";"";"TRAUMATOLOGIA";""
"";"78.27";"PROCEDIMIENTO DE ACORTAMIENTO DE TIBIA Y PERONE";"PROCEDIMIENTO DE ACORTAMIENTO DE TIBIA Y PERONE";"";"TRAUMATOLOGIA";""
"";"78.28";"PROCEDIMIENTO DE ACORTAMIENTO DE TARSIANOS Y METATARSIANOS";"PROCEDIMIENTO DE ACORTAMIENTO DE TARSIANOS Y METATARSIANOS";"";"TRAUMATOLOGIA";""
"";"78.29";"PROCEDIMIENTO DE ACORTAMIENTO DE OTROS HUESO SALVO FACIALES";"PROCEDIMIENTO DE ACORTAMIENTO DE OTROS HUESO SALVO FACIALES";"";"TRAUMATOLOGIA";""
"";"78.3";"PROCEDIMIENTO DE ALARGAMIENTO DE ESTREMIDADES";"PROCEDIMIENTO DE ALARGAMIENTO DE ESTREMIDADES";"";"TRAUMATOLOGIA";""
"";"78.30";"PROCED.ALAR. DE HUESO DE SITIO NO ESPECIFICADO";"PROCED.ALAR. DE HUESO DE SITIO NO ESPECIFICADO";"";"TRAUMATOLOGIA";""
"";"78.32";"PROCED.ALAR. DE HUMERO";"PROCED.ALAR. DE HUMERO";"";"TRAUMATOLOGIA";""
"";"78.33";"PROCED.ALAR. DE RADIO Y CUBITO";"PROCED.ALAR. DE RADIO Y CUBITO";"";"TRAUMATOLOGIA";""
"";"78.34";"PROCED.ALAR. DE CARPIANOS Y METACARPIANOS";"PROCED.ALAR. DE CARPIANOS Y METACARPIANOS";"";"TRAUMATOLOGIA";""
"";"78.35";"PROCED.ALAR. DE FEMUR";"PROCED.ALAR. DE FEMUR";"";"TRAUMATOLOGIA";""
"";"78.37";"PROCED.ALAR. DE TIBIA Y PERONE";"PROCED.ALAR. DE TIBIA Y PERONE";"";"TRAUMATOLOGIA";""
"";"78.38";"PROCED.ALAR. DE TARSIANOS Y METATARSIANOS";"PROCED.ALAR. DE TARSIANOS Y METATARSIANOS";"";"TRAUMATOLOGIA";""
"";"78.39";"PROCED.ALAR. DE OTRO HUESO SALVO FACIALES";"PROCED.ALAR. DE OTRO HUESO SALVO FACIALES";"";"TRAUMATOLOGIA";""
"";"78.4";"OTRAS OPERACIONES DE REPARACION O PLASTIA SOBRE HUESO";"OTRAS OPERACIONES DE REPARACION O PLASTIA SOBRE HUESO";"";"TRAUMATOLOGIA";""
"";"78.40";"PLASTA SOBRE HUESO SITIO NO ESPECIFICADO";"PLASTA SOBRE HUESO SITIO NO ESPECIFICADO";"";"TRAUMATOLOGIA";""
"";"78.41";"PLASTIA EN ESCAP.CLAV.Y TORAX [COSTILLAS Y ESTERNON]";"PLASTIA EN ESCAP.CLAV.Y TORAX [COSTILLAS Y ESTERNON]";"";"TRAUMATOLOGIA";""
"";"78.42";"PLASTIA EN HUMERO";"PLASTIA EN HUMERO";"";"TRAUMATOLOGIA";""
"";"78.43";"PLASTIA EN RADIO Y CUBITO";"PLASTIA EN RADIO Y CUBITO";"";"TRAUMATOLOGIA";""
"";"78.44";"PLASTIA EN CARPIANOS Y METACARPIANOS";"PLASTIA EN CARPIANOS Y METACARPIANOS";"";"TRAUMATOLOGIA";""
"";"78.45";"PLASTIA EN FEMUR";"PLASTIA EN FEMUR";"";"TRAUMATOLOGIA";""
"";"78.46";"PLASTIA EN ROTULA";"PLASTIA EN ROTULA";"";"TRAUMATOLOGIA";""
"";"78.47";"PLASTIA EN TIBIA Y PERONE";"PLASTIA EN TIBIA Y PERONE";"";"TRAUMATOLOGIA";""
"";"78.48";"PLASTIA EN TARSIANOS Y METATARSIANOS";"PLASTIA EN TARSIANOS Y METATARSIANOS";"";"TRAUMATOLOGIA";""
"";"78.49";"PLASTIA EN OTRO HUESO";"PLASTIA EN OTRO HUESO";"";"TRAUMATOLOGIA";""
"";"78.5";"FIJACION INTERNA DE HUESO SIN REDUCCION DE FRACTURA";"FIJACION INTERNA DE HUESO SIN REDUCCION DE FRACTURA";"";"TRAUMATOLOGIA";""
"";"78.50";"FIJ. INT. DE HUESO SIN REDUCC. DE FRACT.SITIO NO ESPECIFICAD";"FIJ. INT. DE HUESO SIN REDUCC. DE FRACT.SITIO NO ESPECIFICAD";"";"TRAUMATOLOGIA";""
"";"78.51";"FIJ.INT.ESCAP.CLAV.Y TORAX [COSTIL.Y ESTERNON]SIN RED. FRACT";"FIJ.INT.ESCAP.CLAV.Y TORAX [COSTIL.Y ESTERNON]SIN RED. FRACT";"";"TRAUMATOLOGIA";""
"";"78.52";"FIJ.INT DE HUMERO SIN REDUCCION DE FRACTURA";"FIJ.INT DE HUMERO SIN REDUCCION DE FRACTURA";"";"TRAUMATOLOGIA";""
"";"78.53";"FIJ.INT.DE RADIO Y CUBITO SIN REDUCCION DE FRACTURA";"FIJ.INT.DE RADIO Y CUBITO SIN REDUCCION DE FRACTURA";"";"TRAUMATOLOGIA";""
"";"78.54";"FIJ.INT.DE CARPIANOS Y METACARPIANOS SIN REDUCCION DE FRACT.";"FIJ.INT.DE CARPIANOS Y METACARPIANOS SIN REDUCCION DE FRACT.";"";"TRAUMATOLOGIA";""
"";"78.55";"FIJ. INT. DE FEMUR SIN REDUCCION DE FRACTURA";"FIJ. INT. DE FEMUR SIN REDUCCION DE FRACTURA";"";"TRAUMATOLOGIA";""
"";"78.56";"FIJ.INY. DE ROTULA SIN REDUCCION DE FRACTURA";"FIJ.INY. DE ROTULA SIN REDUCCION DE FRACTURA";"";"TRAUMATOLOGIA";""
"";"78.57";"FIJ.INT. DE TIBIA Y PERONE SIN REDUCCION DE FRACTURA";"FIJ.INT. DE TIBIA Y PERONE SIN REDUCCION DE FRACTURA";"";"TRAUMATOLOGIA";""
"";"78.58";"FIJ.INT. DE TARSIANOS Y METATARSIANOS SIN REDUCCION DE FRACT";"FIJ.INT. DE TARSIANOS Y METATARSIANOS SIN REDUCCION DE FRACT";"";"TRAUMATOLOGIA";""
"";"78.59";"FIJ.INT.DE OTRO HUESO SIN REDUCCION DE FRACTURA";"FIJ.INT.DE OTRO HUESO SIN REDUCCION DE FRACTURA";"";"TRAUMATOLOGIA";""
"";"78.6";"EXTRACCION DE DISPOSITIVO DE FIJACION INTERNA";"EXTRACCION DE DISPOSITIVO DE FIJACION INTERNA";"";"TRAUMATOLOGIA";""
"";"78.60";"EXTRA.DISP.INT. SITIO NO ESPECIFICADO";"EXTRA.DISP.INT. SITIO NO ESPECIFICADO";"";"TRAUMATOLOGIA";""
"";"78.61";"EXTRA.DISP.INT. DE ESCAP.CLAV. Y TORAX [COSTILLAS Y ESTERNON";"EXTRA.DISP.INT. DE ESCAP.CLAV. Y TORAX [COSTILLAS Y ESTERNON";"";"TRAUMATOLOGIA";""
"";"78.62";"EXTRA.DISP.INT DE HUMERO";"EXTRA.DISP.INT DE HUMERO";"";"TRAUMATOLOGIA";""
"";"78.63";"EXTRA. DISP. INT. DE RADIO Y CUBITO";"EXTRA. DISP. INT. DE RADIO Y CUBITO";"";"TRAUMATOLOGIA";""
"";"78.64";"EXTRA. DISP. INT. DE CARPIANOS Y METACARPIANOS";"EXTRA. DISP. INT. DE CARPIANOS Y METACARPIANOS";"";"TRAUMATOLOGIA";""
"";"78.65";"EXTRA. DISP. INT. DE FEMUR";"EXTRA. DISP. INT. DE FEMUR";"";"TRAUMATOLOGIA";""
"";"78.66";"EXTRA. DISP. INT. DE ROTULA";"EXTRA. DISP. INT. DE ROTULA";"";"TRAUMATOLOGIA";""
"";"78.67";"EXTRA. DISP. SINT. DE TIBIA Y PERONE";"EXTRA. DISP. SINT. DE TIBIA Y PERONE";"";"TRAUMATOLOGIA";""
"";"78.68";"EXTRA. DISP. INT. DE TARSIANOS Y METATARSIANOS";"EXTRA. DISP. INT. DE TARSIANOS Y METATARSIANOS";"";"TRAUMATOLOGIA";""
"";"78.69";"EXTRA. DISP. INT DE OTRO HUESO";"EXTRA. DISP. INT DE OTRO HUESO";"";"TRAUMATOLOGIA";""
"";"78.7";"OSTEOCLASIA";"OSTEOCLASIA";"";"TRAUMATOLOGIA";""
"";"78.70";"OSTEOCLASIA DE SITIO NO ESPECIFICADO";"OSTEOCLASIA DE SITIO NO ESPECIFICADO";"";"TRAUMATOLOGIA";""
"";"78.71";"OSTEOCLASIA ESCAPULA, CLAVICULA Y TORAX [COSTILLAS Y ESTERNON]";"OSTEOCLASIA ESCAPULA, CLAVICULA Y TORAX [COSTILLAS Y ESTERNON]";"";"TRAUMATOLOGIA";""
"";"78.72";"OSTEOCLASIA DE HUMERO";"OSTEOCLASIA DE HUMERO";"";"TRAUMATOLOGIA";""
"";"78.73";"OSTEOCLASIA DE RADIO Y CUBITO";"OSTEOCLASIA DE RADIO Y CUBITO";"";"TRAUMATOLOGIA";""
"";"78.74";"OSTEOCLASIA DE CARPIANOS Y METACARPIANOS";"OSTEOCLASIA DE CARPIANOS Y METACARPIANOS";"";"TRAUMATOLOGIA";""
"";"78.75";"OSTEOCLASIA DE FEMUR";"OSTEOCLASIA DE FEMUR";"";"TRAUMATOLOGIA";""
"";"78.76";"OSTEOCLASIA DE ROTULA";"OSTEOCLASIA DE ROTULA";"";"TRAUMATOLOGIA";""
"";"78.77";"OSTEOCLASIA DE TIBIA Y PERONE";"OSTEOCLASIA DE TIBIA Y PERONE";"";"TRAUMATOLOGIA";""
"";"78.78";"OSTEOCLASIA DE TARSIANOS Y METATARSIANOS";"OSTEOCLASIA DE TARSIANOS Y METATARSIANOS";"";"TRAUMATOLOGIA";""
"";"78.79";"OSTEOCLASIA DE OTRO HUESO";"OSTEOCLASIA DE OTRO HUESO";"";"TRAUMATOLOGIA";""
"";"78.8";"PROCEDIMIENTOS DIAGNOSTICOS SOBRE HUESO [NCOC]";"PROCEDIMIENTOS DIAGNOSTICOS SOBRE HUESO [NCOC]";"";"TRAUMATOLOGIA";""
"";"78.80";"PROC.DIAG.SOBRE HUESO NCOC SITIO NO ESPECIFICADO";"PROC.DIAG.SOBRE HUESO NCOC SITIO NO ESPECIFICADO";"";"TRAUMATOLOGIA";""
"";"78.81";"PROC.DIAG.SOBRE ESCAP.CLAV.Y TORAX [COSTI.Y ESTERNON NCOC";"PROC.DIAG.SOBRE ESCAP.CLAV.Y TORAX [COSTI.Y ESTERNON NCOC";"";"TRAUMATOLOGIA";""
"";"78.82";"PROC.DIAG.SOBRE HUMERO NCOC";"PROC.DIAG.SOBRE HUMERO NCOC";"";"TRAUMATOLOGIA";""
"";"78.83";"PROC.DIAG.SOBRE RADIO Y CUBITO NCOC";"PROC.DIAG.SOBRE RADIO Y CUBITO NCOC";"";"TRAUMATOLOGIA";""
"";"78.84";"PROC.DIAG.SOBRE CARPIANOS Y METACARPIANOS NCOC";"PROC.DIAG.SOBRE CARPIANOS Y METACARPIANOS NCOC";"";"TRAUMATOLOGIA";""
"";"78.85";"PROC.DIAG.SOBRE FEMUR NCOC";"PROC.DIAG.SOBRE FEMUR NCOC";"";"TRAUMATOLOGIA";""
"";"78.86";"PROC.DIAG.SOBRE ROTULA NCOC";"PROC.DIAG.SOBRE ROTULA NCOC";"";"TRAUMATOLOGIA";""
"";"78.87";"PROC.DIAG.SOBRE TIBIA Y PERONE NCOC";"PROC.DIAG.SOBRE TIBIA Y PERONE NCOC";"";"TRAUMATOLOGIA";""
"";"78.88";"PROC.DIAG.SOBRE TARSIANOS Y METATARSIANOS NCOC";"PROC.DIAG.SOBRE TARSIANOS Y METATARSIANOS NCOC";"";"TRAUMATOLOGIA";""
"";"78.89";"PROC.DIAG.SOBRE OTRO HUESO NCOC";"PROC.DIAG.SOBRE OTRO HUESO NCOC";"";"TRAUMATOLOGIA";""
"";"78.9";"INSERCION DE ESTIMULADOR DEL CRECIMIENTO OSEO";"INSERCION DE ESTIMULADOR DEL CRECIMIENTO OSEO";"";"TRAUMATOLOGIA";""
"";"78.90";"INSERCION DE ESTIMULADOR DEL CREC. OSEO SITIO NO ESPECIFICAD";"INSERCION DE ESTIMULADOR DEL CREC. OSEO SITIO NO ESPECIFICAD";"";"TRAUMATOLOGIA";""
"";"78.91";"INS.ESTIMU.CRE.O.EN ESCAP.CLAV.Y TORAX [COSTILLAS Y ESTERNON";"INS.ESTIMU.CRE.O.EN ESCAP.CLAV.Y TORAX [COSTILLAS Y ESTERNON";"";"TRAUMATOLOGIA";""
"";"78.92";"INSERCION DE ESTIMULADOR DEL CRECIMIENTO OSEO EN HUMERO";"INSERCION DE ESTIMULADOR DEL CRECIMIENTO OSEO EN HUMERO";"";"TRAUMATOLOGIA";""
"";"78.93";"INSERCION DE ESTIMUL. DEL CRECIMIENTO OSEO EN RADIO Y CUBITO";"INSERCION DE ESTIMUL. DEL CRECIMIENTO OSEO EN RADIO Y CUBITO";"";"TRAUMATOLOGIA";""
"";"78.94";"INS.DE ESTIMUL. DEL CREC. OSEO EN CARPIANOS Y METACARPIANOS";"INS.DE ESTIMUL. DEL CREC. OSEO EN CARPIANOS Y METACARPIANOS";"";"TRAUMATOLOGIA";""
"";"78.95";"INSERCION DE ESTIMULADOR DEL CRECIMIENTO OSEO EN FEMUR";"INSERCION DE ESTIMULADOR DEL CRECIMIENTO OSEO EN FEMUR";"";"TRAUMATOLOGIA";""
"";"78.96";"INSERCION DE ESTIMULADOR DEL CRECIMIENTO OSEO EN ROTULA";"INSERCION DE ESTIMULADOR DEL CRECIMIENTO OSEO EN ROTULA";"";"TRAUMATOLOGIA";""
"";"78.97";"INSERCION DE ESTIMUL. DEL CRECIMIENTO OSEO EN TIBIA Y PERONE";"INSERCION DE ESTIMUL. DEL CRECIMIENTO OSEO EN TIBIA Y PERONE";"";"TRAUMATOLOGIA";""
"";"78.98";"INS. DE ESTIMUL. DE CREC. OSEO EN TARSIANOS Y METATARSIANOS";"INS. DE ESTIMUL. DE CREC. OSEO EN TARSIANOS Y METATARSIANOS";"";"TRAUMATOLOGIA";""
"";"78.99";"INSERCION DE ESTIMULADOR DE CRECIMIENTO OSEO EN OTRO HUESO";"INSERCION DE ESTIMULADOR DE CRECIMIENTO OSEO EN OTRO HUESO";"";"TRAUMATOLOGIA";""
"";"79.0";"REDUCCION CERRADA DE FRACTURA SIN FIJACION INTERNA";"REDUCCION CERRADA DE FRACTURA SIN FIJACION INTERNA";"";"TRAUMATOLOGIA";""
"";"79.00";"RED. CERRADA DE FRACT. SIN FIJ.INT.SITIO NO ESPECIFICADO";"RED. CERRADA DE FRACT. SIN FIJ.INT.SITIO NO ESPECIFICADO";"";"TRAUMATOLOGIA";""
"";"79.01";"RED. CERRADA DE FRACT. SIN FIJ.INT EN HUMERO";"RED. CERRADA DE FRACT. SIN FIJ.INT EN HUMERO";"";"TRAUMATOLOGIA";""
"";"79.02";"RED. CERRADA DE FRACT. SIN FIJ.INT. EN RADIO Y CUBITO";"RED. CERRADA DE FRACT. SIN FIJ.INT. EN RADIO Y CUBITO";"";"TRAUMATOLOGIA";""
"";"79.03";"RED. CERRADA DE FRACT.SIN FIJ.INT EN CARPIANO Y METACARPIANO";"RED. CERRADA DE FRACT.SIN FIJ.INT EN CARPIANO Y METACARPIANO";"";"TRAUMATOLOGIA";""
"";"79.04";"RED. CERRADA DE FRACT.SIN FIJ.INT EN FALANGES DE MANO";"RED. CERRADA DE FRACT.SIN FIJ.INT EN FALANGES DE MANO";"";"TRAUMATOLOGIA";""
"";"79.05";"RED. CERRADA DE FRACT. SIN FIJ.INT. EN FEMUR";"RED. CERRADA DE FRACT. SIN FIJ.INT. EN FEMUR";"";"TRAUMATOLOGIA";""
"";"79.06";"RED. CERRADA DE FRACT. SIN FIJ.INT. EN TIBIA Y PERONE";"RED. CERRADA DE FRACT. SIN FIJ.INT. EN TIBIA Y PERONE";"";"TRAUMATOLOGIA";""
"";"79.07";"RED. CERRADA DE FRACT.SIN FIJ.INT EN TARSIANO Y METATARSIANO";"RED. CERRADA DE FRACT.SIN FIJ.INT EN TARSIANO Y METATARSIANO";"";"TRAUMATOLOGIA";""
"";"79.08";"RED. CERRADA DE FRACT. SIN FIJ.INT. EN FALANGES DE PIE";"RED. CERRADA DE FRACT. SIN FIJ.INT. EN FALANGES DE PIE";"";"TRAUMATOLOGIA";""
"";"79.09";"RED. CERRADA DE FRACT. SIN FIJ.INT OTRO HUESO ESPECIFICADO";"RED. CERRADA DE FRACT. SIN FIJ.INT OTRO HUESO ESPECIFICADO";"";"TRAUMATOLOGIA";""
"";"79.1";"REDUCCION CERRADA DE FRACTURA CON FIJACION INTERNA";"REDUCCION CERRADA DE FRACTURA CON FIJACION INTERNA";"";"TRAUMATOLOGIA";""
"";"79.10";"RED. CERRADA DE FRACT. CON FIJ.INT. SITIO NO ESPECIFICADO";"RED. CERRADA DE FRACT. CON FIJ.INT. SITIO NO ESPECIFICADO";"";"TRAUMATOLOGIA";""
"";"79.11";"RED. CERRADA DE FRACT. CON FIJ.INT EN HUMERO";"RED. CERRADA DE FRACT. CON FIJ.INT EN HUMERO";"";"TRAUMATOLOGIA";""
"";"79.12";"RED. CERRADA DE FRACT. CON FIJ.INT. EN RADIO Y CUBITO";"RED. CERRADA DE FRACT. CON FIJ.INT. EN RADIO Y CUBITO";"";"TRAUMATOLOGIA";""
"";"79.13";"RED. CERRADA DE FRACT. CON FIJ.INT EN CARPIANO Y METACARPIAN";"RED. CERRADA DE FRACT. CON FIJ.INT EN CARPIANO Y METACARPIAN";"";"TRAUMATOLOGIA";""
"";"79.14";"RED. CERRADA DE FRACT. CON FIJ.INT EN FALANGES DE MANO";"RED. CERRADA DE FRACT. CON FIJ.INT EN FALANGES DE MANO";"";"TRAUMATOLOGIA";""
"";"79.15";"RED. CERRADA DE FRACT.CON FIJ.INT. EN FEMUR";"RED. CERRADA DE FRACT.CON FIJ.INT. EN FEMUR";"";"TRAUMATOLOGIA";""
"";"79.16";"RED. CERRADA DE FRACT. CON FIJ.INT EN TIBIA Y PERONE";"RED. CERRADA DE FRACT. CON FIJ.INT EN TIBIA Y PERONE";"";"TRAUMATOLOGIA";""
"";"79.17";"RED. CERRADA DE FRACT. CON FIJ.INT.EN TARSIANO Y METATARSIAN";"RED. CERRADA DE FRACT. CON FIJ.INT.EN TARSIANO Y METATARSIAN";"";"TRAUMATOLOGIA";""
"";"79.18";"RED. CERRADA DE FRACT. CON FIJ.INT EN FALANGES DE PIE";"RED. CERRADA DE FRACT. CON FIJ.INT EN FALANGES DE PIE";"";"TRAUMATOLOGIA";""
"";"79.19";"RED. CERRADA DE FRACT. CON FIJ.INT EN OTRO HUESO ESPECIFICAD";"RED. CERRADA DE FRACT. CON FIJ.INT EN OTRO HUESO ESPECIFICAD";"";"TRAUMATOLOGIA";""
"";"79.2";"REDUCCION ABIERTA DE FRACTURA SIN FIJACION INTERNA";"REDUCCION ABIERTA DE FRACTURA SIN FIJACION INTERNA";"";"TRAUMATOLOGIA";""
"";"79.20";"RED. ABIERTA DE FRACT. SIN FIJ.INT. SITIO NO ESPECIFICADO";"RED. ABIERTA DE FRACT. SIN FIJ.INT. SITIO NO ESPECIFICADO";"";"TRAUMATOLOGIA";""
"";"79.21";"RED. ABIERTA DE FRACT. SIN FIJ.INT EN HUMERO";"RED. ABIERTA DE FRACT. SIN FIJ.INT EN HUMERO";"";"TRAUMATOLOGIA";""
"";"79.22";"RED. ABIERTA DE FRACT. SIN FIJ.INT EN RADIO Y CUBITO";"RED. ABIERTA DE FRACT. SIN FIJ.INT EN RADIO Y CUBITO";"";"TRAUMATOLOGIA";""
"";"79.23";"RED. ABIERTA DE FRACT. SIN FIJ.INT EN CARPIANO Y METACARPIAN";"RED. ABIERTA DE FRACT. SIN FIJ.INT EN CARPIANO Y METACARPIAN";"";"TRAUMATOLOGIA";""
"";"79.24";"RED. ABIERTA DE FRACT. SIN FIJ.INT EN FALANGES DE MANO";"RED. ABIERTA DE FRACT. SIN FIJ.INT EN FALANGES DE MANO";"";"TRAUMATOLOGIA";""
"";"79.25";"RED. ABIERTA DE FRACT. SIN FIJ.INT EN FEMUR";"RED. ABIERTA DE FRACT. SIN FIJ.INT EN FEMUR";"";"TRAUMATOLOGIA";""
"";"79.26";"RED. ABIERTA DE FRACT. SIN FIJ.INT EN TIBIA Y PERONE";"RED. ABIERTA DE FRACT. SIN FIJ.INT EN TIBIA Y PERONE";"";"TRAUMATOLOGIA";""
"";"79.27";"RED. ABIERTA DE FRACT. SIN FIJ.INT EN TARSIANO Y METATARSIAN";"RED. ABIERTA DE FRACT. SIN FIJ.INT EN TARSIANO Y METATARSIAN";"";"TRAUMATOLOGIA";""
"";"79.28";"RED. ABIERTA DE FRACT. SIN FIJ.INT EN FALANGES DE PIE";"RED. ABIERTA DE FRACT. SIN FIJ.INT EN FALANGES DE PIE";"";"TRAUMATOLOGIA";""
"";"79.29";"RED. ABIERTA DE FRACT. SIN FIJ.INT EN OTRO HUESO ESPECIFICAD";"RED. ABIERTA DE FRACT. SIN FIJ.INT EN OTRO HUESO ESPECIFICAD";"";"TRAUMATOLOGIA";""
"";"79.3";"REDUCCION ABIERTA DE FRACTURA CON FIJACION INTERNA";"REDUCCION ABIERTA DE FRACTURA CON FIJACION INTERNA";"";"TRAUMATOLOGIA";""
"";"79.30";"RED. ABIERTA DE FRACT. CON FIJ.INT SITIO NO ESPECIFICADO";"RED. ABIERTA DE FRACT. CON FIJ.INT SITIO NO ESPECIFICADO";"";"TRAUMATOLOGIA";""
"";"79.31";"RED. ABIERTA DE FRACT. CON FIJACION INTERNA HUMERO";"RED. ABIERTA DE FRACT. CON FIJACION INTERNA HUMERO";"";"TRAUMATOLOGIA";""
"";"79.32";"RED. ABIERTA DE FRACT. CON FIJACION INTERNA RADIO Y CUBITO";"RED. ABIERTA DE FRACT. CON FIJACION INTERNA RADIO Y CUBITO";"";"TRAUMATOLOGIA";""
"";"79.33";"RED. ABIERT DE FRACT. CON FIJAC INTERNA CARPIANO Y METACARPI";"RED. ABIERT DE FRACT. CON FIJAC INTERNA CARPIANO Y METACARPI";"";"TRAUMATOLOGIA";""
"";"79.34";"RED. ABIERTA DE FRACT. CON FIJAC INTERNA FALANGES DE MANO";"RED. ABIERTA DE FRACT. CON FIJAC INTERNA FALANGES DE MANO";"";"TRAUMATOLOGIA";""
"";"79.35";"RED. ABIERTA DE FRACT. CON FIJACION INTERNA FEMUR";"RED. ABIERTA DE FRACT. CON FIJACION INTERNA FEMUR";"";"TRAUMATOLOGIA";""
